iteration,timestamp_start,timestamp_end,duration_seconds,parameter_key,prompt,negative_prompt,cfg_scale,hypothesis,parent_iteration,search_phase,inference_exit_code,evaluation_exit_code,run_status,failure_reason,metrics_json_sha256,output_video_path,composite_relative_gain,metrics_beating_osd,metrics_gain_ge_2pct,psnr_delta_db,target_met,is_best,metric_psnr,delta_vs_osdenhancer_psnr,relative_gain_psnr,metric_ssim,delta_vs_osdenhancer_ssim,relative_gain_ssim,metric_lpips,delta_vs_osdenhancer_lpips,relative_gain_lpips,metric_dists,delta_vs_osdenhancer_dists,relative_gain_dists,metric_clipiqa,delta_vs_osdenhancer_clipiqa,relative_gain_clipiqa,metric_clipiqa_plus,delta_vs_osdenhancer_clipiqa_plus,relative_gain_clipiqa_plus,metric_niqe,delta_vs_osdenhancer_niqe,relative_gain_niqe,metric_ilniqe,delta_vs_osdenhancer_ilniqe,relative_gain_ilniqe,metric_liqe,delta_vs_osdenhancer_liqe,relative_gain_liqe,metric_musiq,delta_vs_osdenhancer_musiq,relative_gain_musiq,metric_maniqa,delta_vs_osdenhancer_maniqa,relative_gain_maniqa,metric_brisque,delta_vs_osdenhancer_brisque,relative_gain_brisque,metric_dover_overall,delta_vs_osdenhancer_dover_overall,relative_gain_dover_overall,metric_dover_aesthetic,delta_vs_osdenhancer_dover_aesthetic,relative_gain_dover_aesthetic,metric_dover_technical,delta_vs_osdenhancer_dover_technical,relative_gain_dover_technical,metric_fastervqa,delta_vs_osdenhancer_fastervqa,relative_gain_fastervqa,metric_md_vqa,delta_vs_osdenhancer_md_vqa,relative_gain_md_vqa,metric_ewarp_x1000,delta_vs_osdenhancer_ewarp_x1000,relative_gain_ewarp_x1000
440,2026-07-28T08:22:41+00:00,2026-07-28T08:28:53+00:00,372.491,52b36b929289152ed8437e6686723e0d19df28026ba15d691c382fdad687e24b,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",3.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,8479ed0e10c1034ed71d54bdf437955a38e7952db12a7ef55574fdaa36224fb3,results_test/UDM10,3.21117415387245,3,2,-0.01800116754347414,0,0,26.366998832456527,-0.01800116754347414,-0.0006822500490230865,0.7812705977193757,0.007370597719375649,0.00952396655818019,0.2501696302044776,0.0009696302044775729,-0.003890971928080148,0.12440576495662811,0.007705764956628114,-0.06603054804308581,0.39501348200344266,-0.011786517996557333,-0.02897374138780072,0.5559916319385652,-0.007708368061434823,-0.013674592977532062,4.938164290337331,0.37836429033733054,-0.08297826447154054,33.03845770858196,1.5157577085819582,-0.04808464086458197,3.182589068720417,0.29148906872041724,0.1008228939574616,65.96210715386175,0.29590715386174793,0.004506232336601599,0.31988225084158683,-0.002717749158413163,-0.008424516920065602,31.09411266696069,-2.414187333039308,0.07204744296306612,0.556837597489357,-0.0005624025106429897,-0.0010089747230767666,0.9802839398384094,0.0021839398384094766,0.0022328390127895684,0.10727885775268078,0.004178857752680787,0.04053208295519677,0.7545373897659357,-0.0403626102340644,-0.05077696595051503,83.791,10.685999999999993,0.14617331235893566,1.8802923640032532,0.2879923640032531,-0.18086564341094838
441,2026-07-28T08:28:54+00:00,2026-07-28T08:35:03+00:00,368.964,9fe59dba959461122892999bfd3aab890776622610b1d3960042bb3a01f5c5e1,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",4.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,c905d9de2c7a9361a391a229854070d9e29ab57370a976046aa9eaf72e919da7,results_test/UDM10,3.2095227198684935,3,2,-0.06453541048111688,0,0,26.320464589518885,-0.06453541048111688,-0.0024459128474935334,0.7804662844615764,0.006566284461576366,0.008484667866102037,0.250340137077916,0.0011401370779160203,-0.004575188916195908,0.1242471448836788,0.007547144883678802,-0.0646713357641714,0.3943789545086122,-0.012421045491387783,-0.030533543489153842,0.5551050727405855,-0.008594927259414464,-0.01524734301829779,4.9302446240713085,0.3704446240713084,-0.08124141937613676,33.09751833297347,1.5748183329734715,-0.049958231146871035,3.190150655854133,0.29905065585413304,0.10343836458584382,66.00405675826535,0.337856758265346,0.005145063339516311,0.3194710859608265,-0.0031289140391734804,-0.009699051578343089,31.380061192666336,-2.1282388073336627,0.06351378038675978,0.560259735584259,0.0028597355842590044,0.005130490822136714,0.9803199112415314,0.002219911241531425,0.002269615828168311,0.10845844373106957,0.00535844373106957,0.05197326606275044,0.7593756691591107,-0.03552433084088935,-0.044690314304804815,83.728,10.62299999999999,0.1453115381984815,1.8972864596677634,0.3049864596677634,-0.1915383154353849
442,2026-07-28T08:35:04+00:00,2026-07-28T08:41:15+00:00,370.744,9b0a56a463fcd30a7e0cd7a31ad577463cedf1e2a3269a0c66d1f498fd2baffa,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",4.250000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,895529ff879bdd55cc81c62b1becb2c61e16317d516094e6aff39772a98b59b5,results_test/UDM10,3.2085172840156866,3,2,-0.08978446099066062,0,0,26.29521553900934,-0.08978446099066062,-0.003402859995856002,0.7800318716891298,0.006131871689129764,0.00792333853098561,0.25045922735045034,0.001259227350450337,-0.005053079255418688,0.12418760157400562,0.007487601574005617,-0.06416111031710041,0.393980166796715,-0.012819833203285003,-0.03151384759902901,0.5542697213349804,-0.009430278665019554,-0.01672925078059172,4.929215975834384,0.369415975834384,-0.08101582872809861,33.1341691402342,1.611469140234199,-0.051120910970005706,3.1943686250717414,0.30326862507174157,0.10489731419589139,66.02686608222223,0.36066608222222385,0.005492415919030245,0.31915626117298684,-0.003443738827013154,-0.010674949866748773,31.522255780619965,-1.9860442193800338,0.05927021721125912,0.5579770773649215,0.0005770773649215188,0.0010353020540393232,0.9800479233264923,0.0019479233264922957,0.001991538008886919,0.10782630667090416,0.004726306670904165,0.04584196577016649,0.766931799244526,-0.027968200755474015,-0.03518455246631528,83.80499999999998,10.699999999999974,0.14636481772792523,1.8990730582542408,0.3067730582542407,-0.19266033929174195
443,2026-07-28T08:41:15+00:00,2026-07-28T08:47:24+00:00,368.739,dfb9fe7ab4ca4632bd59ef0ffe6b156a8b3fc259da78beb8d10eb605ffca7126,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",4.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,b45c036a54072b2c1fcc81b05b8147260862c093d3f6b08319a146036b9a757a,results_test/UDM10,3.207168071206245,3,2,-0.11685168850806704,0,0,26.268148311491935,-0.11685168850806704,-0.004428716638547168,0.7795641182793925,0.005664118279392505,0.007318927871033085,0.2505915923705024,0.0013915923705023758,-0.005584239046959774,0.12409853839105178,0.007398538391051784,-0.06339792965768452,0.3932923152081428,-0.01350768479185721,-0.03320473154340514,0.5534683677457994,-0.01023163225420054,-0.018150846645734506,4.92684707860921,0.36704707860921015,-0.08049631093670997,33.20789336182856,1.68519336182856,-0.0534596770526814,3.1981142428613483,0.3070142428613485,0.10619288259186763,66.03337765355263,0.36717765355263055,0.005591577608459611,0.3188453655810125,-0.0037546344189874903,-0.011638668378758495,31.67050505607359,-1.8377949439264079,0.05484596186396827,0.5443369090557099,-0.013063090944290146,-0.02343575698652699,0.9796618163585663,0.001561816358566337,0.0015967859713386535,0.1018374040722847,-0.0012625959277152987,-0.012246323256210462,0.7593287942126743,-0.035571205787325755,-0.04474928391914172,83.734,10.62899999999999,0.14539361192804856,1.909992904693354,0.3176929046933539,-0.1995182469970193
444,2026-07-28T08:47:25+00:00,2026-07-28T08:53:32+00:00,367.239,d897d3b34c48fd4810dd5f519949cf096fb89b9a407073a808a2ee69c4807f1e,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",4.750000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,8b6b9cc7e8c9e8f8818f9c1f22c076cf88590b029347387d03184a219ff1f0d9,results_test/UDM10,3.206104897404301,3,2,-0.14519690113683126,0,0,26.23980309886317,-0.14519690113683126,-0.005503009328665198,0.7790791946609977,0.005179194660997699,0.00669233061247926,0.2507787424710489,0.0015787424710489162,-0.006335242660709936,0.12406855167881137,0.007368551678811369,-0.06314097411149416,0.3925048009041817,-0.014295199095818278,-0.03514060741351593,0.5527047254385486,-0.01099527456145133,-0.019505542950951447,4.920412708303587,0.36061270830358705,-0.07908520292635357,33.21578876329596,1.693088763295961,-0.05371014422292383,3.2017905939009887,0.31069059390098897,0.10746449237348725,66.05628316325526,0.39008316325525527,0.0059403949559325075,0.3184413946443988,-0.004158605355601197,-0.01289090314817482,31.813564374369964,-1.6947356256300345,0.050576592236252944,0.5482683211565018,-0.009131678843498192,-0.016382631581446344,0.9796031951904297,0.0015031951904297403,0.001536852254810081,0.10318441279232501,8.441279232501708e-05,0.0008187467732785362,0.7604064766941463,-0.03449352330585376,-0.04339353793666342,83.517,10.411999999999992,0.14242527870870653,1.9260315788172497,0.3337315788172497,-0.20959089293302122
445,2026-07-28T08:53:33+00:00,2026-07-28T08:59:41+00:00,368.316,eaacb667246fde6f38dc49c4e667be77ca952c08e7b2914ea2a765d285c27552,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",5.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,3c87a56cc482b8a670a8daf4e63b6ad9ef1c288a845ec0304c9d1b053d22013b,results_test/UDM10,3.2048647720488743,3,2,-0.17451691042992934,0,0,26.210483089570072,-0.17451691042992934,-0.006614247126394896,0.778571083080624,0.004671083080623917,0.0060357708755962225,0.2509488989989604,0.0017488989989603854,-0.007018053767898817,0.12403691834019075,0.007336918340190748,-0.06286990865630461,0.3917668460838256,-0.01503315391617438,-0.03695465564447979,0.5516262731244488,-0.012073726875551194,-0.021418710086129493,4.9187969469152915,0.3589969469152914,-0.07873085374693876,33.2077095671441,1.6850095671440997,-0.053453846502491846,3.201862562856366,0.3107625628563664,0.10748938565126298,66.06164457874914,0.3954445787491352,0.00602204145738805,0.31808203076643327,-0.004517969233566732,-0.014004864332196937,31.954384293094755,-1.5539157069052436,0.04637405379876758,0.553633040189743,-0.003766959810256987,-0.006758090797016481,0.9795336365699768,0.0014336365699768594,0.001465736192594683,0.10896200090646743,0.005862000906467435,0.05685742877272003,0.7502319777218986,-0.044668022278101405,-0.05619325987935766,83.529,10.423999999999992,0.14258942616784068,1.9329367874403638,0.34063678744036374,-0.21392751833220106
446,2026-07-28T08:59:42+00:00,2026-07-28T09:05:58+00:00,376.42,9de305faa303ef78a647891a0bb5959d2b53ed3965a3115026e3d1e82c2cce4a,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",5.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,fe9d3762dd6b3a531cf34576aaa9732a2f60576980401ab2172795c9f8267f09,results_test/UDM10,3.2023000676514815,3,2,-0.23770837353122332,0,0,26.14729162646878,-0.23770837353122332,-0.009009223935236812,0.7774765347070239,0.003576534707023904,0.00462144296036168,0.25142416141686896,0.0022241614168689583,-0.008925206327724552,0.12401772987458015,0.007317729874580153,-0.06270548307266627,0.3903946853453113,-0.016405314654688696,-0.04032771547366936,0.5499408287386741,-0.013759171261325864,-0.024408677064619237,4.907574878068646,0.3477748780686456,-0.07626976579425536,33.253985303444054,1.7312853034440536,-0.054921859594643026,3.2066056016952764,0.31550560169527664,0.10912995112423529,66.08171679589056,0.4155167958905537,0.006327711911006784,0.3171601926607471,-0.005439807339252922,-0.016862391008223565,32.26301584551411,-1.245284154485887,0.0371634536662823,0.5542356818914413,-0.0031643181085586614,-0.005676925203729209,0.9791349768638611,0.0010349768638611145,0.0010581503566722366,0.10939313359558582,0.006293133595585823,0.06103912313856279,0.7534781125338996,-0.04142188746610043,-0.052109557763366995,83.56499999999998,10.45999999999998,0.14308186854524285,1.9535112813173328,0.3612112813173327,-0.22684876048315814
447,2026-07-28T09:05:59+00:00,2026-07-28T09:12:06+00:00,366.504,ac5b7c626dd58de6001d4b36e76632278bb6b1270eecf71ea219386edb149f46,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",6.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,2101559650ce8470e9d65c98df7454a2815b647253adcc82cdab1f829399cf7e,results_test/UDM10,3.1992629454466117,3,2,-0.3058518366659868,0,0,26.079148163334015,-0.3058518366659868,-0.011591883140647595,0.7762959655013777,0.0023959655013776615,0.003095962658454143,0.2519904062872933,0.0027904062872932955,-0.011197457011610335,0.12406388636558288,0.0073638863655828835,-0.06310099713438631,0.3883444700510271,-0.01845552994897287,-0.04536757607908769,0.5477182570965059,-0.01598174290349408,-0.028351504175082632,4.90447767760752,0.3446776776075202,-0.07559052537556915,33.284691915790276,1.7619919157902757,-0.05589597070651549,3.209214084379135,0.31811408437913524,0.11003219687286336,66.08256711652203,0.41636711652202507,0.006340661048180419,0.31612116213767766,-0.00647883786232234,-0.020083192381656356,32.56450510332661,-0.9437948966733885,0.028166003547580407,0.5457270741462708,-0.011672925853729255,-0.020941739960045308,0.9783940494060517,0.0002940494060517107,0.0003006332747691552,0.1046705212444067,0.0015705212444067085,0.015232989761461771,0.7639179031329909,-0.030982096867009146,-0.03897609368097766,83.547,10.441999999999993,0.14283564735654186,1.9845995650878951,0.3922995650878951,-0.24637289775035803
448,2026-07-28T09:12:07+00:00,2026-07-28T09:18:14+00:00,366.75,a9603796a5542b90b0469e449bd48d11c2f30b307e6e643df79e257afbf22236,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","unaesthetic, low quality, blur, dull colors, bad contrast, artifacts",2.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,c3e6b255dfb0f88924a5a816d21a73d3f20cf37a7b1f9d9490fc31fa65cb5a11,results_test/UDM10,3.2173800693883563,3,2,0.07897909964284722,0,0,26.46397909964285,0.07897909964284722,0.0029933333197971275,0.7826927161064556,0.0087927161064556,0.011361566231367876,0.2501655254873537,0.0009655254873537078,-0.003874500350536548,0.12473180697810267,0.00803180697810267,-0.06882439569925168,0.3962407656254307,-0.010559234374569293,-0.02595681999648302,0.5582228017430152,-0.005477198256984783,-0.009716512785142422,4.932042199367525,0.3722421993675251,-0.08163564177541233,32.42847672476212,0.90577672476212,-0.028734109856139226,3.153804826351904,0.26270482635190406,0.09086673804154269,65.77958439242455,0.11338439242454967,0.0017266781452946823,0.32005338546249174,-0.0025466145375082627,-0.00789403142439015,30.111612430695562,-3.3966875693044365,0.1013685435938092,0.5560218811035156,-0.001378118896484426,-0.002472405626990359,0.9811736285686493,0.0030736285686493447,0.0031424481838762345,0.10379382409155369,0.0006938240915536908,0.006729622614487787,0.75100150753255,-0.043898492467450034,-0.055225176081834235,83.835,10.72999999999999,0.14677518637576076,1.8308682163721337,0.23856821637213366,-0.14982617369348342
449,2026-07-28T09:18:15+00:00,2026-07-28T09:24:54+00:00,398.669,3f56d9fb60553f91eb678fae979c209098abaf93c072be8f51ce8839e1c70e53,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","unaesthetic, low quality, blur, dull colors, bad contrast, artifacts",2.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,0bfdd9ac8ce65535784b72e1173a4e4e1e4f2ed2727be88407d821a3ce60334e,results_test/UDM10,3.2182217803258104,3,2,0.04720530479184504,0,0,26.432205304791847,0.04720530479184504,0.0017890962589291277,0.7820293503073451,0.008129350307345073,0.010504393729609863,0.25023195003309556,0.0010319500330955578,-0.004141051497173185,0.12457660340493726,0.00787660340493726,-0.0674944593396509,0.39646254374134926,-0.010337456258650735,-0.02541164272038037,0.5584815192607142,-0.005218480739285769,-0.009257549652804275,4.927420775813374,0.36762077581337405,-0.08062212724535595,32.435119051804165,0.9124190518041644,-0.028944825532208993,3.170730975366408,0.27963097536640813,0.09672130862523197,65.87054407673499,0.20434407673498356,0.00311186084675196,0.32052316744962045,-0.002076832550379548,-0.006437794638498289,30.23215647051411,-3.276143529485889,0.09777110535258098,0.5609601318836213,0.0035601318836212537,0.006387032442808134,0.9813288927078248,0.003228892707824782,0.00330118874125834,0.1080501351505518,0.0049501351505518015,0.04801295005384871,0.7542631128527532,-0.04063688714724689,-0.05112201175902238,83.727,10.622,0.1452978592435538,1.8452743289526552,0.25297432895265515,-0.15887353448009492
450,2026-07-28T09:24:55+00:00,2026-07-28T09:31:06+00:00,370.529,a8368651add506e9be2272653cac3b22ffde43bc9a1896621b98d971055ec40b,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","unaesthetic, low quality, blur, dull colors, bad contrast, artifacts",3.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,e4afddff358cadde0e28a64e9ccddb782ffc5d44f1c43de37f3c19f1797a548d,results_test/UDM10,3.218229138921875,3,2,0.009974523974999983,0,0,26.394974523975,0.009974523974999983,0.0003780376719727111,0.7812658612634691,0.0073658612634690535,0.009517846315375441,0.25036915444558666,0.0011691544455866565,-0.004691631001551591,0.12439449641012376,0.007694496410123763,-0.06593398809017792,0.3956621898278113,-0.011137810172188678,-0.027379081052577872,0.5576486609635815,-0.006051339036418524,-0.010735034657474763,4.9177423874983885,0.35794238749838847,-0.07849958057335595,32.43844205513143,0.9157420551314317,-0.02905024173473185,3.1858904434788613,0.2947904434788615,0.10196480352767512,65.95928875092537,0.2930887509253637,0.004463312189914502,0.32086747678056843,-0.0017325232194315698,-0.005370499750252851,30.368213284400202,-3.1400867155997965,0.09371071393057233,0.5636695563793183,0.006269556379318253,0.011247858592246597,0.9809959471225739,0.0028959471225739053,0.0029607883882771754,0.10995352305471898,0.00685352305471898,0.0664745204143451,0.7600510719561968,-0.03484892804380324,-0.04384064416128222,83.95600000000002,10.851000000000013,0.14843033992203014,1.856052283013317,0.263752283013317,-0.1656423305993324
